cell_id,zone_id,susceptibility_probability
3441,MEL_Z11,0.05610594274562317
3442,MEL_Z11,0.08019461007777709
3443,MEL_Z11,0.21489362621703909
3444,MEL_Z10,0.42611934129093004
3445,MEL_Z10,0.4109598874941746
3446,MEL_Z10,0.08530657760191168
3447,MEL_Z10,0.03212253037558684
3448,MEL_Z10,0.0516630950203609
3449,MEL_Z10,0.04204131301730917
3450,MEL_Z10,0.031124688285148857
3451,MEL_Z10,0.00284020111616383
3452,MEL_Z10,0.013212483186400208
3453,MEL_Z10,0.007390790726169799
3454,MEL_Z10,0.16487933965273296
3455,MEL_Z10,0.03751748350400088
3456,MEL_Z10,0.03814090044647601
3457,MEL_Z10,0.30021761416989073
3458,MEL_Z10,0.6807166556024962
3459,MEL_Z10,0.5658438517900921
3460,MEL_Z10,0.06469398400934286
3461,MEL_Z10,0.19481667783356435
3462,MEL_Z09,0.06682069837370777
3463,MEL_Z09,0.1229198694359464
3464,MEL_Z09,0.09973296898109502
3465,MEL_Z09,0.09631295790076222
3466,MEL_Z09,0.008855489292654258
3467,MEL_Z09,0.0037945543907056557
3468,MEL_Z09,0.1397876854469897
3469,MEL_Z09,0.009668543117341534
3470,MEL_Z09,0.10688282723138197
3471,MEL_Z09,0.043539079735936306
3472,MEL_Z09,0.007718961775820028
3473,MEL_Z09,0.037930413335112156
3474,MEL_Z09,0.20070041713324896
3475,MEL_Z09,0.07322317394039096
3476,MEL_Z07,0.010182385591854486
3477,MEL_Z07,0.009772669190744735
3478,MEL_Z07,0.005210898324895607
3479,MEL_Z07,0.01013417609998144
3480,MEL_Z07,0.008756320664659888
3481,MEL_Z07,0.20198325209357326
3482,MEL_Z07,0.06144328292103111
3483,MEL_Z07,0.01021149616685264
3484,MEL_Z07,0.03092326057313406
3485,MEL_Z07,0.031240743492608938
3486,MEL_Z07,0.025307019913768332
3487,MEL_Z07,0.022141268033560257
3488,MEL_Z07,0.07682501872567368
3489,MEL_Z07,0.05418065475581423
3490,MEL_Z07,0.05645217561716713
3491,MEL_Z07,0.018618338682352804
3492,MEL_Z07,0.01937754722015669
3493,MEL_Z07,0.01906014952693924
3494,MEL_Z07,0.01516358765931656
3495,MEL_Z07,0.015987082397989762
3496,MEL_Z07,0.003632184957320526
3497,MEL_Z06,0.021399769970224018
3498,MEL_Z06,0.014349260157284972
3499,MEL_Z06,0.007643936533652614
3500,MEL_Z06,0.034596839474077073
3501,MEL_Z06,0.25253856078242026
3502,MEL_Z06,0.2009449965928204
3503,MEL_Z06,0.29647593576469405
3504,MEL_Z06,0.23931760789955558
3505,MEL_Z06,0.6478734589358007
3506,MEL_Z06,0.06841903529619428
3507,MEL_Z06,0.008095656939732706
3508,MEL_Z06,0.04585404528708363
3509,MEL_Z06,0.6770793747741956
3510,MEL_Z05,0.12539339458394444
3511,MEL_Z05,0.2574801875191536
3512,MEL_Z05,0.13791580831033726
3513,MEL_Z05,0.048426723257616835
3514,MEL_Z05,0.17942336933044814
3515,MEL_Z05,0.1703665292317555
3516,MEL_Z05,0.22612882014391628
3517,MEL_Z05,0.13292142925470812
3518,MEL_Z05,0.13255198125816936
3519,MEL_Z05,0.5791673288132246
3520,MEL_Z05,0.4025164310247746
3521,MEL_Z05,0.031144148213227512
3522,MEL_Z05,0.1839506540859059
3523,MEL_Z05,0.08810636613940007
3524,MEL_Z04,0.05731972565490787
3525,MEL_Z04,0.3036615257010329
3526,MEL_Z04,0.23395064192694967
3527,MEL_Z04,0.24354597384627077
3528,MEL_Z04,0.10571057460139101
3529,MEL_Z04,0.048262824640212115
3530,MEL_Z04,0.04119883215989896
3531,MEL_Z04,0.04763753051331331
3532,MEL_Z04,0.17644003587803334
3533,MEL_Z04,0.030271797507333914
3534,MEL_Z04,0.12183953532800422
3535,MEL_Z04,0.08471660135764761
3536,MEL_Z04,0.2034279198036791
3537,MEL_Z04,0.2784345281637565
3538,MEL_Z04,0.3337376829333108
3539,MEL_Z04,0.7275717794572691
3540,MEL_Z04,0.30427777372939097
3541,MEL_Z03,0.7312149407759286
3542,MEL_Z03,0.7019905619930412
3543,MEL_Z03,0.348599570368554
